Field1,Field2,Field3,Field4,Field5
15711,B,2,2,5
15712,B,2,2,5
15713,B,2,2,5
15714,B,2,2,5
15715,B,2,2,5
15716,B,2,2,5
15717,B,2,2,5
15718,B,2,2,5
15719,B,2,2,5
15720,B,2,2,5
15721,B,2,2,5
15722,B,2,2,5
15723,B,2,2,5
15724,B,2,2,5
15725,B,2,2,5
15726,B,2,2,5
15727,B,2,2,5
15728,B,2,2,5
15729,B,2,2,5
15730,B,2,2,5
15731,B,2,2,5
15732,B,2,2,5
15733,B,2,2,5
15734,B,2,2,5
15735,B,2,2,5
15736,B,2,2,5
15737,B,2,2,5
15738,B,2,2,5
15739,B,2,2,5
15740,B,2,2,5
15741,B,2,2,5
15742,B,2,2,5
15743,B,2,2,5
15744,B,2,2,5
15745,B,2,2,5
15746,B,2,2,5
15747,B,2,2,5
15748,B,2,2,5
15749,B,2,2,5
15750,B,2,2,5
15751,B,2,2,5
15752,B,2,2,5
15753,B,2,2,5
15754,B,2,2,5
15755,B,2,2,5
15756,B,2,2,5
15757,B,2,2,5
15758,B,2,2,5
15759,B,2,2,5
15760,B,2,2,5
15761,B,2,2,5
15762,B,2,2,5
15763,B,2,2,5
15764,B,2,2,5
15765,B,2,2,5
15766,B,2,2,5
15767,B,2,2,5
15768,B,2,2,5
15769,B,2,2,5
15770,B,2,2,5
15771,B,2,2,5
15772,B,2,2,5
15773,B,2,2,5
15774,B,2,2,5
15775,B,2,2,5
15776,B,2,2,5
15777,B,2,2,5
15778,B,2,2,5
15779,B,2,2,5
15780,B,2,2,5
15781,B,2,2,5
15782,B,2,2,5
15783,B,2,2,5
15784,B,2,2,5
15785,B,2,2,5
15786,B,2,2,5
15787,B,2,2,5
15788,B,2,2,5
15789,B,2,2,5
15790,B,2,2,5
15791,B,2,2,5
15792,B,2,2,5
15793,B,2,2,5
15794,B,2,2,5
15795,B,2,2,5
15796,B,2,2,5
15797,B,2,2,5
15798,B,2,2,5
15799,B,2,2,5
15800,B,2,2,5
15801,B,2,2,5
15802,B,2,2,5
15803,B,2,2,5
15804,B,2,2,5
15805,B,2,2,5
15806,B,2,2,5
15807,B,2,2,5
15808,B,2,2,5
15809,B,2,2,5
15810,B,2,2,5
15811,B,2,2,5
15812,B,2,2,5
15813,B,2,2,5
15814,B,2,2,5
15815,B,2,2,5
15816,B,2,2,5
15817,B,2,2,5
15818,B,2,2,5
15819,B,2,2,5
15820,B,2,2,5
15821,B,2,2,5
15822,B,2,2,5
15823,B,2,2,5
15824,B,2,2,5
15825,B,2,2,5
15826,B,2,2,5
15827,B,2,2,5
15828,B,2,2,5
15829,B,2,2,5
15830,B,2,2,5
15831,B,2,2,5
15832,B,2,2,5
15833,B,2,2,5
15834,B,2,2,5
15835,B,2,2,5
15836,B,2,2,5
15837,B,2,2,5
15838,B,2,2,5
15839,B,2,2,5
15840,B,2,2,5
15841,B,2,2,5
15842,B,2,2,5
15843,B,2,2,5
15844,B,2,2,5
15845,B,2,2,5
15846,B,2,2,5
15847,B,2,2,5
15848,B,2,2,5
15849,B,2,2,5
15850,B,2,2,5
15851,B,2,2,5
15852,B,2,2,5
15853,B,2,2,5
15854,B,2,2,5
15855,B,2,2,5
15856,B,2,2,5
15857,B,2,2,5
15858,B,2,2,5
15859,B,2,2,5
15860,B,2,2,5
15861,B,2,2,5
15862,B,2,2,5
15863,B,2,2,5
15864,B,2,2,5
15865,B,2,2,5
15866,B,2,2,5
15867,B,2,2,5
15868,B,2,2,5
15869,B,2,2,5
15870,B,2,2,5
15871,B,2,2,5
15872,B,2,2,5
15873,B,2,2,5
15874,B,2,2,5
15875,B,2,2,5
15876,B,2,2,5
15877,B,2,2,5
15878,B,2,2,5
15879,B,2,2,5
15880,B,2,2,5
15881,B,2,2,5
15882,B,2,2,5
15883,B,2,2,5
15884,B,2,2,5
15885,B,2,2,5
15886,B,2,2,5
15887,B,2,2,5
15888,B,2,2,5
15889,B,2,2,5
15890,B,2,2,5
15891,B,2,2,5
15892,B,2,2,5
15893,B,2,2,5
15894,B,2,2,5
15895,B,2,2,5
15896,B,2,2,5
15897,B,2,2,5
15898,B,2,2,5
15899,B,2,2,5
15900,B,2,2,5
15901,B,2,2,5
15902,B,2,2,5
15903,B,2,2,5
15904,B,2,2,5
15905,B,2,2,5
15906,B,2,2,5
15907,B,2,2,5
15908,B,2,2,5
15909,B,2,2,5
15910,B,2,2,5
15911,B,2,2,5
15912,B,2,2,5
15913,B,2,2,5
15914,B,2,2,5
15915,B,2,2,5
15916,B,2,2,5
15917,B,2,2,5
15918,B,2,2,5
15919,B,2,2,5
15920,B,2,2,5
15921,B,2,2,5
15922,B,2,2,5
15923,B,2,2,5
15924,B,2,2,5
15925,B,2,2,5
15926,B,2,2,5
15927,B,2,2,5
15928,B,2,2,5
15929,B,2,2,5
15930,B,2,2,5
15931,B,2,2,5
15932,B,2,2,5
15933,B,2,2,5
15934,B,2,2,5
15935,B,2,2,5
15936,B,2,2,5
15937,B,2,2,5
15938,B,2,2,5
15939,B,2,2,5
15940,B,2,2,5
15941,B,2,2,5
15942,B,2,2,5
15943,B,2,2,5
15944,B,2,2,5
15945,B,2,2,5
15946,B,2,2,5
15947,B,2,2,5
15948,B,2,2,5
15949,B,2,2,5
15950,B,2,2,5
15951,B,2,2,5
15952,B,2,2,5
15953,B,2,2,5
15954,B,2,2,5
15955,B,2,2,5
15956,B,2,2,5
15957,B,2,2,5
15958,B,2,2,5
15959,B,2,2,5
15960,B,2,2,5
15961,B,2,2,5
15962,B,2,2,5
15963,B,2,2,5
15964,B,2,2,5
15965,B,2,2,5
15966,B,2,2,5
15967,B,2,2,5
15968,B,2,2,5
15969,B,2,2,5
15970,B,2,2,5
15971,B,2,2,5
15972,B,2,2,5
15973,B,2,2,5
15974,B,2,2,5
15975,B,2,2,5
15976,B,2,2,5
15977,B,2,2,5
15978,B,2,2,5
15979,B,2,2,5
15980,B,2,2,5
15981,B,2,2,5
15982,B,2,2,5
15983,B,2,2,5
15984,B,2,2,5
15985,B,2,2,5
15986,B,2,2,5
15987,B,2,2,5
15988,B,2,2,5
15989,B,2,2,5
15990,B,2,2,5
15991,B,2,2,5
15992,B,2,2,5
15993,B,2,2,5
15994,B,2,2,5
15995,B,2,2,5
15996,B,2,2,5
15997,B,2,2,5
15998,B,2,2,5
15999,B,2,2,5
16000,B,2,2,5
16001,B,2,2,5
16002,B,2,2,5
16003,B,2,2,5
16004,B,2,2,5
16005,B,2,2,5
16006,B,2,2,5
16007,B,2,2,5
16008,B,2,2,5
16009,B,2,2,5
16010,B,2,2,5
16011,B,2,2,5
16012,B,2,2,5
16013,B,2,2,5
16014,B,2,2,5
16015,B,2,2,5
16016,B,2,2,5
16017,B,2,2,5
16018,B,2,2,5
16019,B,2,2,5
16020,B,2,2,5
16021,B,2,2,5
16022,B,2,2,5
16023,B,2,2,5
16024,B,2,2,5
16025,B,2,2,5
16026,B,2,2,5
16027,B,2,2,5
16028,B,2,2,5
16029,B,2,2,5
16030,B,2,2,5
16031,B,2,2,5
16032,B,2,2,5
16033,B,2,2,5
16034,B,2,2,5
16035,B,2,2,5
16036,B,2,2,5
16037,B,2,2,5
16038,B,2,2,5
16039,B,2,2,5
16040,B,2,2,5
16041,B,2,2,5
16042,B,2,2,5
16043,B,2,2,5
16044,B,2,2,5
16045,B,2,2,5
16046,B,2,2,5
16047,B,2,2,5
16048,B,2,2,5
16049,B,2,2,5
16050,B,2,2,5
16051,B,2,2,5
16052,B,2,2,5
16053,B,2,2,5
16054,B,2,2,5
16055,B,2,2,5
16056,B,2,2,5
16057,B,2,2,5
16058,B,2,2,5
16059,B,2,2,5
16060,B,2,2,5
16061,B,2,2,5
16062,B,2,2,5
16063,B,2,2,5
16064,B,2,2,5
16065,B,2,2,5
16066,B,2,2,5
16067,B,2,2,5
16068,B,2,2,5
16069,B,2,2,5
16070,B,2,2,5
16071,B,2,2,5
16072,B,2,2,5
16073,B,2,2,5
16074,B,2,2,5
16075,B,2,2,5
16076,B,2,2,5
16077,B,2,2,5
16078,B,2,2,5
16079,B,2,2,5
16080,B,2,2,5
16081,B,2,2,5
16082,B,2,2,5
16083,B,2,2,5
16084,B,2,2,5
16085,B,2,2,5
16086,B,2,2,5
16087,B,2,2,5
16088,B,2,2,5
16089,B,2,2,5
16090,B,2,2,5
16091,B,2,2,5
16092,B,2,2,5
16093,B,2,2,5
16094,B,2,2,5
16095,B,2,2,5
16096,B,2,2,5
16097,B,2,2,5
16098,B,2,2,5
16099,B,2,2,5
16100,B,2,2,5
16101,B,2,2,5
16102,B,2,2,5
16103,B,2,2,5
16104,B,2,2,5
16105,B,2,2,5
16106,B,2,2,5
16107,B,2,2,5
16108,B,2,2,5
16109,B,2,2,5
16110,B,2,2,5
16111,B,2,2,5
16112,B,2,2,5
16113,B,2,2,5
16114,B,2,2,5
16115,B,2,2,5
16116,B,2,2,5
16117,B,2,2,5
16118,B,2,2,5
16119,B,2,2,5
16120,B,2,2,5
16121,B,2,2,5
16122,B,2,2,5
16123,B,2,2,5
16124,B,2,2,5
16125,B,2,2,5
16126,B,2,2,5
16127,B,2,2,5
16128,B,2,2,5
16129,B,2,2,5
16130,B,2,2,5
16131,B,2,2,5
16132,B,2,2,5
16133,B,2,2,5
16134,B,2,2,5
16135,B,2,2,5
16136,B,2,2,5
16137,B,2,2,5
16138,B,2,2,5
16139,B,2,2,5
16140,B,2,2,5
16141,B,2,2,5
16142,B,2,2,5
16143,B,2,2,5
16144,B,2,2,5
16145,B,2,2,5
16146,B,2,2,5
16147,B,2,2,5
16148,B,2,2,5
16149,B,2,2,5
16150,B,2,2,5
16151,B,2,2,5
16152,B,2,2,5
16153,B,2,2,5
16154,B,2,2,5
16155,B,2,2,5
16156,B,2,2,5
16157,B,2,2,5
16158,B,2,2,5
16159,B,2,2,5
16160,B,2,2,5
16161,B,2,2,5
16162,B,2,2,5
16163,B,2,2,5
16164,B,2,2,5
16165,B,2,2,5
16166,B,2,2,5
16167,B,2,2,5
16168,B,2,2,5
16169,B,2,2,5
16170,B,2,2,5
16171,B,2,2,5
16172,B,2,2,5
16173,B,2,2,5
16174,B,2,2,5
16175,B,2,2,5
16176,B,2,2,5
16177,B,2,2,5
16178,B,2,2,5
16179,B,2,2,5
16180,B,2,2,5
16181,B,2,2,5
16182,B,2,2,5
16183,B,2,2,5
16184,B,2,2,5
16185,B,2,2,5
16186,B,2,2,5
16187,B,2,2,5
16188,B,2,2,5
16189,B,2,2,5
16190,B,2,2,5
16191,B,2,2,5
16192,B,2,2,5
16193,B,2,2,5
16194,B,2,2,5
16195,B,2,2,5
16196,B,2,2,5
16197,B,2,2,5
16198,B,2,2,5
16199,B,2,2,5
16200,B,2,2,5
16201,B,2,2,5
16202,B,2,2,5
16203,B,2,2,5
16204,B,2,2,5
16205,B,2,2,5
16206,B,2,2,5
16207,B,2,2,5
16208,B,2,2,5
16209,B,2,2,5
16210,B,2,2,5
16211,B,2,2,5
16212,B,2,2,5
16213,B,2,2,5
16214,B,2,2,5
16215,B,2,2,5
16216,B,2,2,5
16217,B,2,2,5
16218,B,2,2,5
16219,B,2,2,5
16220,B,2,2,5
16221,B,2,2,5
16222,B,2,2,5
16223,B,2,2,5
16224,B,2,2,5
16225,B,2,2,5
16226,B,2,2,5
16227,B,2,2,5
16228,B,2,2,5
16229,B,2,2,5
16230,B,2,2,5
16231,B,2,2,5
16232,B,2,2,5
16233,B,2,2,5
16234,B,2,2,5
16235,B,2,2,5
16236,B,2,2,5
16237,B,2,2,5
16238,B,2,2,5
16239,B,2,2,5
16240,B,2,2,5
16241,B,2,2,5
16242,B,2,2,5
16243,B,2,2,5
16244,B,2,2,5
16245,B,2,2,5
16246,B,2,2,5
16247,B,2,2,5
16248,B,2,2,5
16249,B,2,2,5
16250,B,2,2,5
16251,B,2,2,5
16252,B,2,2,5
16253,B,2,2,5
16254,B,2,2,5
16255,B,2,2,5
16256,B,2,2,5
16257,B,2,2,5
16258,B,2,2,5
16259,B,2,2,5
16260,B,2,2,5
16261,B,2,2,5
16262,B,2,2,5
16263,B,2,2,5
16264,B,2,2,5
16265,B,2,2,5
16266,B,2,2,5
16267,B,2,2,5
16268,B,2,2,5
16269,B,2,2,5
16270,B,2,2,5
16271,B,2,2,5
16272,B,2,2,5
16273,B,2,2,5
16274,B,2,2,5
16275,B,2,2,5
16276,B,2,2,5
16277,B,2,2,5
16278,B,2,2,5
16279,B,2,2,5
16280,B,2,2,5
16281,B,2,2,5
16282,B,2,2,5
16283,B,2,2,5
16284,B,2,2,5
16285,B,2,2,5
16286,B,2,2,5
16287,B,2,2,5
16288,B,2,2,5
16289,B,2,2,5
16290,B,2,2,5
16291,B,2,2,5
16292,B,2,2,5
16293,B,2,2,5
16294,B,2,2,5
16295,B,2,2,5
16296,B,2,2,5
16297,B,2,2,5
16298,B,2,2,5
16299,B,2,2,5
16300,B,2,2,5
16301,B,2,2,5
16302,B,2,2,5
16303,B,2,2,5
16304,B,2,2,5
16305,B,2,2,5
16306,B,2,2,5
16307,B,2,2,5
16308,B,2,2,5
16309,B,2,2,5
16310,B,2,2,5
16311,B,2,2,5
16312,B,2,2,5
16313,B,2,2,5
16314,B,2,2,5
16315,B,2,2,5
16316,B,2,2,5
16317,B,2,2,5
16318,B,2,2,5
16319,B,2,2,5
16320,B,2,2,5
16321,B,2,2,5
16322,B,2,2,5
16323,B,2,2,5
16324,B,2,2,5
16325,B,2,2,5
16326,B,2,2,5
16327,B,2,2,5
16328,B,2,2,5
16329,B,2,2,5
16330,B,2,2,5
16331,B,2,2,5
16332,B,2,2,5
16333,B,2,2,5
16334,B,2,2,5
16335,B,2,2,5
16336,B,2,2,5
16337,B,2,2,5
16338,B,2,2,5
16339,B,2,2,5
16340,B,2,2,5
16341,B,2,2,5
16342,B,2,2,5
16343,B,2,2,5
16344,B,2,2,5
16345,B,2,2,5
16346,B,2,2,5
16347,B,2,2,5
16348,B,2,2,5
16349,B,2,2,5
16350,B,2,2,5
16351,B,2,2,5
16352,B,2,2,5
16353,B,2,2,5
16354,B,2,2,5
16355,B,2,2,5
16356,B,2,2,5
16357,B,2,2,5
16358,B,2,2,5
16359,B,2,2,5
16360,B,2,2,5
16361,B,2,2,5
16362,B,2,2,5
16363,B,2,2,5
16364,B,2,2,5
16365,B,2,2,5
16366,B,2,2,5
16367,B,2,2,5
16368,B,2,2,5
16369,B,2,2,5
16370,B,2,2,5
16371,B,2,2,5
16372,B,2,2,5
16373,B,2,2,5
16374,B,2,2,5
16375,B,2,2,5
16376,B,2,2,5
16377,B,2,2,5
16378,B,2,2,5
16379,B,2,2,5
16380,B,2,2,5
16381,B,2,2,5
16382,B,2,2,5
16383,B,2,2,5
16384,B,2,2,5
16385,B,2,2,5
16386,B,2,2,5
16387,B,2,2,5
16388,B,2,2,5
16389,B,2,2,5
16390,B,2,2,5
16391,B,2,2,5
16392,B,2,2,5
16393,B,2,2,5
16394,B,2,2,5
16395,B,2,2,5
16396,B,2,2,5
16397,B,2,2,5
16398,B,2,2,5
16399,B,2,2,5
16400,B,2,2,5
16401,B,2,2,5
16402,B,2,2,5
16403,B,2,2,5
16404,B,2,2,5
16405,B,2,2,5
16406,B,2,2,5
16407,B,2,2,5
16408,B,2,2,5
16409,B,2,2,5
16410,B,2,2,5
16411,B,2,2,5
16412,B,2,2,5
16413,B,2,2,5
16414,B,2,2,5
16415,B,2,2,5
16416,B,2,2,5
16417,B,2,2,5
16418,B,2,2,5
16419,B,2,2,5
16420,B,2,2,5
16421,B,2,2,5
16422,B,2,2,5
16423,B,2,2,5
16424,B,2,2,5
16425,B,2,2,5
16426,B,2,2,5
16427,B,2,2,5
16428,B,2,2,5
16429,B,2,2,5
16430,B,2,2,5
16431,B,2,2,5
16432,B,2,2,5
16433,B,2,2,5
16434,B,2,2,5
16435,B,2,2,5
16436,B,2,2,5
16437,B,2,2,5
16438,B,2,2,5
16439,B,2,2,5
16440,B,2,2,5
16441,B,2,2,5
16442,B,2,2,5
16443,B,2,2,5
16444,B,2,2,5
16445,B,2,2,5
16446,B,2,2,5
16447,B,2,2,5
16448,B,2,2,5
16449,B,2,2,5
16450,B,2,2,5
16451,B,2,2,5
16452,B,2,2,5
16453,B,2,2,5
16454,B,2,2,5
16455,B,2,2,5
16456,B,2,2,5
16457,B,2,2,5
16458,B,2,2,5
16459,B,2,2,5
16460,B,2,2,5
16461,B,2,2,5
16462,B,2,2,5
16463,B,2,2,5
16464,B,2,2,5
16465,B,2,2,5
16466,B,2,2,5
16467,B,2,2,5
16468,B,2,2,5
16469,B,2,2,5
16470,B,2,2,5
16471,B,2,2,5
16472,B,2,2,5
16473,B,2,2,5
16474,B,2,2,5
16475,B,2,2,5
16476,B,2,2,5
16477,B,2,2,5
16478,B,2,2,5
16479,B,2,2,5
16480,B,2,2,5
16481,B,2,2,5
16482,B,2,2,5
16483,B,2,2,5
16484,B,2,2,5
16485,B,2,2,5
16486,B,2,2,5
16487,B,2,2,5
16488,B,2,2,5
16489,B,2,2,5
16490,B,2,2,5
16491,B,2,2,5
16492,B,2,2,5
16493,B,2,2,5
16494,B,2,2,5
16495,B,2,2,5
16496,B,2,2,5
16497,B,2,2,5
16498,B,2,2,5
16499,B,2,2,5
16500,B,2,2,5
16501,B,2,2,5
16502,B,2,2,5
16503,B,2,2,5
16504,B,2,2,5
16505,B,2,2,5
16506,B,2,2,5
16507,B,2,2,5
16508,B,2,2,5
16509,B,2,2,5
16510,B,2,2,5
16511,B,2,2,5
16512,B,2,2,5
16513,B,2,2,5
16514,B,2,2,5
16515,B,2,2,5
16516,B,2,2,5
16517,B,2,2,5
16518,B,2,2,5
16519,B,2,2,5
16520,B,2,2,5
16521,B,2,2,5
16522,B,2,2,5
16523,B,2,2,5
16524,B,2,2,5
16525,B,2,2,5
16526,B,2,2,5
16527,B,2,2,5
16528,B,2,2,5
16529,B,2,2,5
16530,B,2,2,5
16531,B,2,2,5
16532,B,2,2,5
16533,B,2,2,5
16534,B,2,2,5
16535,B,2,2,5
16536,B,2,2,5
16537,B,2,2,5
16538,B,2,2,5
16539,B,2,2,5
16540,B,2,2,5
16541,B,2,2,5
16542,B,2,2,5
16543,B,2,2,5
16544,B,2,2,5
16545,B,2,2,5
16546,B,2,2,5
16547,B,2,2,5
16548,B,2,2,5
16549,B,2,2,5
16550,B,2,2,5
16551,B,2,2,5
16552,B,2,2,5
16553,B,2,2,5
16554,B,2,2,5
16555,B,2,2,5
16556,B,2,2,5
16557,B,2,2,5
16558,B,2,2,5
16559,B,2,2,5
16560,B,2,2,5
16561,B,2,2,5
16562,B,2,2,5
16563,B,2,2,5
16564,B,2,2,5
16565,B,2,2,5
16566,B,2,2,5
16567,B,2,2,5
16568,B,2,2,5
16569,B,2,2,5
16570,B,2,2,5
16571,B,2,2,5
16572,B,2,2,5
16573,B,2,2,5
16574,B,2,2,5
16575,B,2,2,5
16576,B,2,2,5
16577,B,2,2,5
16578,B,2,2,5
16579,B,2,2,5
16580,B,2,2,5
16581,B,2,2,5
16582,B,2,2,5
16583,B,2,2,5
16584,B,2,2,5
16585,B,2,2,5
16586,B,2,2,5
16587,B,2,2,5
16588,B,2,2,5
16589,B,2,2,5
16590,B,2,2,5
16591,B,2,2,5
16592,B,2,2,5
16593,B,2,2,5
16594,B,2,2,5
16595,B,2,2,5
16596,B,2,2,5
16597,B,2,2,5
16598,B,2,2,5
16599,B,2,2,5
16600,B,2,2,5
16601,B,2,2,5
16602,B,2,2,5
16603,B,2,2,5
16604,B,2,2,5
16605,B,2,2,5
16606,B,2,2,5
16607,B,2,2,5
16608,B,2,2,5
16609,B,2,2,5
16610,B,2,2,5
16611,B,2,2,5
16612,B,2,2,5
16613,B,2,2,5
16614,B,2,2,5
16615,B,2,2,5
16616,B,2,2,5
16617,B,2,2,5
16618,B,2,2,5
16619,B,2,2,5
16620,B,2,2,5
16621,B,2,2,5
16622,B,2,2,5
16623,B,2,2,5
16624,B,2,2,5
16625,B,2,2,5
16626,B,2,2,5
16627,B,2,2,5
16628,B,2,2,5
16629,B,2,2,5
16630,B,2,2,5
16631,B,2,2,5
16632,B,2,2,5
16633,B,2,2,5
16634,B,2,2,5
16635,B,2,2,5
16636,B,2,2,5
16637,B,2,2,5
16638,B,2,2,5
16639,B,2,2,5
16640,B,2,2,5
16641,B,2,2,5
16642,B,2,2,5
16643,B,2,2,5
16644,B,2,2,5
16645,B,2,2,5
16646,B,2,2,5
16647,B,2,2,5
16648,B,2,2,5
16649,B,2,2,5
16650,B,2,2,5
16651,B,2,2,5
16652,B,2,2,5
16653,B,2,2,5
16654,B,2,2,5
16655,B,2,2,5
16656,B,2,2,5
16657,B,2,2,5
16658,B,2,2,5
16659,B,2,2,5
16660,B,2,2,5
16661,B,2,2,5
16662,B,2,2,5
16663,B,2,2,5
16664,B,2,2,5
16665,B,2,2,5
16666,B,2,2,5
16667,B,2,2,5
16668,B,2,2,5
16669,B,2,2,5
16670,B,2,2,5
16671,B,2,2,5
16672,B,2,2,5
16673,B,2,2,5
16674,B,2,2,5
16675,B,2,2,5
16676,B,2,2,5
16677,B,2,2,5
16678,B,2,2,5
16679,B,2,2,5
16680,B,2,2,5
16681,B,2,2,5
16682,B,2,2,5
16683,B,2,2,5
16684,B,2,2,5
16685,B,2,2,5
16686,B,2,2,5
16687,B,2,2,5
16688,B,2,2,5
16689,B,2,2,5
16690,B,2,2,5
16691,B,2,2,5
16692,B,2,2,5
16693,B,2,2,5
16694,B,2,2,5
16695,B,2,2,5
16696,B,2,2,5
16697,B,2,2,5
16698,B,2,2,5
16699,B,2,2,5
16700,B,2,2,5
16701,B,2,2,5
16702,B,2,2,5
16703,B,2,2,5
16704,B,2,2,5
16705,B,2,2,5
16706,B,2,2,5
16707,B,2,2,5
16708,B,2,2,5
16709,B,2,2,5
16710,B,2,2,5
16711,B,2,2,5
16712,B,2,2,5
16713,B,2,2,5
16714,B,2,2,5
16715,B,2,2,5
16716,B,2,2,5
16717,B,2,2,5
16718,B,2,2,5
16719,B,2,2,5
16720,B,2,2,5
16721,B,2,2,5
16722,B,2,2,5
16723,B,2,2,5
16724,B,2,2,5
16725,B,2,2,5
16726,B,2,2,5
16727,B,2,2,5
16728,B,2,2,5
16729,B,2,2,5
16730,B,2,2,5
16731,B,2,2,5
16732,B,2,2,5
16733,B,2,2,5
16734,B,2,2,5
16735,B,2,2,5
16736,B,2,2,5
16737,B,2,2,5
16738,B,2,2,5
16739,B,2,2,5
16740,B,2,2,5
16741,B,2,2,5
16742,B,2,2,5
16743,B,2,2,5
16744,B,2,2,5
16745,B,2,2,5
16746,B,2,2,5
16747,B,2,2,5
16748,B,2,2,5
16749,B,2,2,5
16750,B,2,2,5
16751,B,2,2,5
16752,B,2,2,5
16753,B,2,2,5
16754,B,2,2,5
16755,B,2,2,5
16756,B,2,2,5
16757,B,2,2,5
16758,B,2,2,5
16759,B,2,2,5
16760,B,2,2,5
16761,B,2,2,5
16762,B,2,2,5
16763,B,2,2,5
16764,B,2,2,5
16765,B,2,2,5
16766,B,2,2,5
16767,B,2,2,5
16768,B,2,2,5
16769,B,2,2,5
16770,B,2,2,5
16771,B,2,2,5
16772,B,2,2,5
16773,B,2,2,5
16774,B,2,2,5
16775,B,2,2,5
16776,B,2,2,5
16777,B,2,2,5
16778,B,2,2,5
16779,B,2,2,5
16780,B,2,2,5
16781,B,2,2,5
16782,B,2,2,5
16783,B,2,2,5
16784,B,2,2,5
16785,B,2,2,5
16786,B,2,2,5
16787,B,2,2,5
16788,B,2,2,5
16789,B,2,2,5
16790,B,2,2,5
16791,B,2,2,5
16792,B,2,2,5
16793,B,2,2,5
16794,B,2,2,5
16795,B,2,2,5
16796,B,2,2,5
16797,B,2,2,5
16798,B,2,2,5
16799,B,2,2,5
16800,B,2,2,5
16801,B,2,2,5
16802,B,2,2,5
16803,B,2,2,5
16804,B,2,2,5
16805,B,2,2,5
16806,B,2,2,5
16807,B,2,2,5
16808,B,2,2,5
16809,B,2,2,5
16810,B,2,2,5
16811,B,2,2,5
16812,B,2,2,5
16813,B,2,2,5
16814,B,2,2,5
16815,B,2,2,5
16816,B,2,2,5
16817,B,2,2,5
16818,B,2,2,5
16819,B,2,2,5
16820,B,2,2,5
16821,B,2,2,5
16822,B,2,2,5
16823,B,2,2,5
16824,B,2,2,5
16825,B,2,2,5
16826,B,2,2,5
16827,B,2,2,5
16828,B,2,2,5
16829,B,2,2,5
16830,B,2,2,5
16831,B,2,2,5
16832,B,2,2,5
16833,B,2,2,5
16834,B,2,2,5
16835,B,2,2,5
16836,B,2,2,5
16837,B,2,2,5
16838,B,2,2,5
16839,B,2,2,5
16840,B,2,2,5
16841,B,2,2,5
16842,B,2,2,5
16843,B,2,2,5
16844,B,2,2,5
16845,B,2,2,5
16846,B,2,2,5
16847,B,2,2,5
16848,B,2,2,5
16849,B,2,2,5
16850,B,2,2,5
16851,B,2,2,5
16852,B,2,2,5
16853,B,2,2,5
16854,B,2,2,5
16855,B,2,2,5
16856,B,2,2,5
16857,B,2,2,5
16858,B,2,2,5
16859,B,2,2,5
16860,B,2,2,5
16861,B,2,2,5
16862,B,2,2,5
16863,B,2,2,5
16864,B,2,2,5
16865,B,2,2,5
16866,B,2,2,5
16867,B,2,2,5
16868,B,2,2,5
16869,B,2,2,5
16870,B,2,2,5
16871,B,2,2,5
16872,B,2,2,5
16873,B,2,2,5
16874,B,2,2,5
16875,B,2,2,5
16876,B,2,2,5
16877,B,2,2,5
16878,B,2,2,5
16879,B,2,2,5
16880,B,2,2,5
16881,B,2,2,5
16882,B,2,2,5
16883,B,2,2,5
16884,B,2,2,5
16885,B,2,2,5
16886,B,2,2,5
16887,B,2,2,5
16888,B,2,2,5
16889,B,2,2,5
16890,B,2,2,5
16891,B,2,2,5
16892,B,2,2,5
16893,B,2,2,5
16894,B,2,2,5
16895,B,2,2,5
16896,B,2,2,5
16897,B,2,2,5
16898,B,2,2,5
16899,B,2,2,5
16900,B,2,2,5
16901,B,2,2,5
16902,B,2,2,5
16903,B,2,2,5
16904,B,2,2,5
16905,B,2,2,5
16906,B,2,2,5
16907,B,2,2,5
16908,B,2,2,5
16909,B,2,2,5
16910,B,2,2,5
16911,B,2,2,5
16912,B,2,2,5
16913,B,2,2,5
16914,B,2,2,5
16915,B,2,2,5
16916,B,2,2,5
16917,B,2,2,5
16918,B,2,2,5
16919,B,2,2,5
16920,B,2,2,5
16921,B,2,2,5
16922,B,2,2,5
16923,B,2,2,5
16924,B,2,2,5
16925,B,2,2,5
16926,B,2,2,5
16927,B,2,2,5
16928,B,2,2,5
16929,B,2,2,5
16930,B,2,2,5
16931,B,2,2,5
16932,B,2,2,5
16933,B,2,2,5
16934,B,2,2,5
16935,B,2,2,5
16936,B,2,2,5
16937,B,2,2,5
16938,B,2,2,5
16939,B,2,2,5
16940,B,2,2,5
16941,B,2,2,5
16942,B,2,2,5
16943,B,2,2,5
16944,B,2,2,5
16945,B,2,2,5
16946,B,2,2,5
16947,B,2,2,5
16948,B,2,2,5
16949,B,2,2,5
16950,B,2,2,5
16951,B,2,2,5
16952,B,2,2,5
16953,B,2,2,5
16954,B,2,2,5
16955,B,2,2,5
16956,B,2,2,5
16957,B,2,2,5
16958,B,2,2,5
16959,B,2,2,5
16960,B,2,2,5
16961,B,2,2,5
16962,B,2,2,5
16963,B,2,2,5
16964,B,2,2,5
16965,B,2,2,5
16966,B,2,2,5
16967,B,2,2,5
16968,B,2,2,5
16969,B,2,2,5
16970,B,2,2,5
16971,B,2,2,5
16972,B,2,2,5
16973,B,2,2,5
16974,B,2,2,5
16975,B,2,2,5
16976,B,2,2,5
16977,B,2,2,5
16978,B,2,2,5
16979,B,2,2,5
16980,B,2,2,5
